userID,ISBN,bookRating,bookTitle,totalRatingCount,Genre
11676,0399135782,9,The Kitchen God's Wife,111,"Chinese fiction, Family, Fiction, California, fiction, China, fiction, Fiction, family life, general, Mothers and daughters, fiction, Chinese americans, fiction, Chinese Americans, Mothers and daughters, Chinese American families, Chinese, Literature, Romance, United States, Domestic fiction, +Fiction, Families, Female friendship, Mother-daughter relationship, FICTION / Sagas, FICTION / Asian American, FICTION / Literary, Large type books, Literary Criticism, Nonfiction, Fiction, short stories (single author), Literature, modern, outlines, syllabi, etc., Modern Literature, Asian Americans, Mother-Child Relations"
11676,0399138749,0,Mr. Murder,79,"Criminal and dangerous Insane, Family, Fiction, Protected DAISY, Accessible book, In library, Mentally ill offenders, Fiction, horror, California, fiction, Stillwater, martin (fictitious character), fiction, Families"
11676,0399140557,0,Practical Magic,77,"Fiction, Women in fiction, Women, Witches, Witches in fiction, Massachusetts in fiction, Witchcraft, Fantasy fiction, Occult fiction, Witchcraft in fiction, Paranormal fiction, Large type books, Fiction, fantasy, paranormal, Fiction, occult & supernatural, Fiction, family life, Sisters, fiction, Massachusetts, fiction, Fiction, family life, general"
11676,0399141065,0,Contagion,56,"Communicable diseases, Fiction, Science fiction, Medical fiction, Large type books, Fiction, mystery & detective, general, Stapleton, jack (fictitious character), fiction"
11676,0399144137,9,Rainbow Six,53,"Terrorists, Open Library Staff Picks, Fiction, Terrorism, John Clark (Fictitious character), Prevention, Fiction, action & adventure, Terrorism, fiction, Fiction, technological, Fiction, thrillers, general, Clark, john (fictitious character), fiction, Terrorists, fiction, Large type books, Skønlitteratur-USA, Fiction, thrillers, technological, Adventure fiction, Adventure stories, Spy stories, Fiction, espionage, Sydney (n.s.w.), fiction, Fiction, thrillers, espionage, Fiction, thrillers, New York Times reviewed"
11676,0399144714,9,Vector,59,"Open Library Staff Picks, Fiction, Forensic pathologists, Biological weapons, Large type books, Fiction, mystery & detective, general, Fiction, medical, New york (n.y.), fiction"
11676,0399146164,6,Riptide,87,"Open Library Staff Picks, Government investigators, United States. Federal Bureau of Investigation, United States, Suspense fiction, Fiction, Large type books, Fiction, thrillers, suspense, New york (n.y.), fiction"
11676,0399147128,0,The Villa,97,"Love stories, American, Open Library Staff Picks, Fiction, Wine and wine making, Love stories, Large type books, Fiction, romance, contemporary, Napa county (calif.), fiction"
11676,0399147381,0,Hemlock Bay,52,"Married people, Dillon Savich (Fictitious character), Government investigators, Fiction, United States, American Suspense fiction, Suspense fiction, United States. Federal Bureau of Investigation, Lacey Sherlock (Fictitious character), Government investigators -- Fiction, Large type books, Fiction, mystery & detective, general, Fiction, thrillers, suspense, Washington (d.c.), fiction, Maryland, fiction, Savich, dillon (fictitious character), fiction, Sherlock, lacey (fictitious character), fiction"
11676,0399148027,8,Blue Diary,67,"Trials (Murder), City and town life, Fiction, Massachusetts, fiction, Fiction, legal"
11676,0399148248,9,Midnight Bayou,72,"Open Library Staff Picks, Fiction, Suspense fiction, Home ownership, Love stories, American, Fiction, romance, suspense, New orleans (la.), fiction, Large type books, Haunted houses, Romans, nouvelles, Maisons hantées, Houses, Mystery fiction, American literature"
11676,039914840X,8,Three Fates,81,"Open Library Staff Picks, Statues, Brothers and sisters, Silver figurines, Fiction, Romance, Adventure stories, Art thefts, Fortune, Love stories, Love stories, American, Adventure fiction, Siblings, Sculpture, Large type books, Fiction, romance, contemporary, Fiction, suspense, Europe, fiction, Brothers and sisters, fiction, Fiction, thrillers, suspense, Siblings, fiction"
11676,0399148639,8,Mortal Prey,62,"Private investigators, Detective and mystery stories, Open Library Staff Picks, Fiction, Lucas Davenport (Fictitious character), Revenge, Large type books, Davenport, lucas (fictitious character), fiction, Minneapolis (minn.), fiction, Criminals, fiction, Fiction, mystery & detective, police procedural, Fiction, crime, Fiction, mystery & detective, general, Private investigators, fiction, Police, Assassins"
11676,0399900705,0,The Bourne Identity,71,"Terrorists, fiction, United States Intelligence officers, fiction, United States Central Intelligence Agency, fiction, Amnesia, fiction, Undercover operations, fiction, Fiction, thrillers, espionage, Fiction, action & adventure, United States, fiction"
11676,042510107X,0,Red Storm Rising,84,"World War III, Fiction, Imaginary wars and battles, Spanish language materials, Guerre mondiale, 3e, Romans, nouvelles, Guerres et batailles imaginaires, Guerra Mundial III, Novela, Guerras imaginarias, Technology, Thriller, Fiction, war & military, Fiction, technological, World war iii, fiction, Large type books, Fiction, thrillers, technological, World politics, International relations, Terrorism, War stories, Suspense fiction, Politique mondiale, Relations internationales, Terrorisme, Récits de guerre"
11676,0425109720,0,Patriot Games (Jack Ryan Novels),64,"Jack Ryan (Fictitious character), Fiction, Ryan, Jack (Fictitious character), Jack Ryan (Fititious character), Sr. Ryan, Jack (Fictional character), Fiction, thrillers, espionage, Ryan, jack (fictitious character), fiction, Intelligence service, IRA, terrorism, Irish Republican Army, Characters and characteristics in literature"
11676,0425147584,6,Debt of Honor (Jack Ryan Novels),59,"Open Library Staff Picks, Fiction, Intelligence service, Jack Ryan (Fictitious character), Ryan, Jack (Fictitious character), Fiction, thrillers, espionage, Ryan, jack (fictitious character), fiction"
11676,0425166619,6,Toxin,56,"Food poisoning, Hospitals, Escherichia coli infections, Medical staff, Fiction, Fiction, thrillers, general, Fiction, medical"
11676,042518109X,0,Whispers,129,"OverDrive, Fiction, Suspense, Horror stories, Horror tales, Protected DAISY, Accessible book, In library, Fiction, horror, Fiction, psychological"
11676,0425181103,0,Phantoms,66,"Horror stories, Horror tales, Fiction, Accessible book, Protected DAISY, In library, Women physicians, Good and evil, Mass murder, California, fiction, Fiction, horror, Fiction, thrillers, general, Paige, jenny (fictitious character), fiction"
11676,0425189031,9,Portrait in Death,50,"Fiction, Police, Eve Dallas (Fictitious character), Policewomen, Women detectives, Serial murders, Protected DAISY, Accessible book, Large type books, Popular Print Disabled Books, New york (n.y.), fiction, Policewomen, fiction, Fiction, mystery & detective, women sleuths, Dallas, eve (fictitious character), fiction, Fiction, romance, suspense"
11676,0440115450,9,The Cradle Will Fall,58,"Open Library Staff Picks, Genetic engineering, Fiction, Detective and mystery stories, Medical ethics, Human experimentation in medicine, Fiction, suspense, Fiction, thrillers, general, Large type books, Medicina experimental, Novela, Ingeniería genética, Médicos, Etica profesional, American fiction, Fiction, thrillers, suspense, Physicians, fiction, Fiction, mystery & detective, general"
11676,0440201926,8,Kaleidoscope,69,"Fiction, Sisters, Orphans, Revenge, Adoption, Family, Paris, Family life, Sisters -- Fiction, Family life -- Fiction, Adoption -- Fiction, Paris -- Fiction, Family -- Fiction, Families, New York Times reviewed, Fiction, romance, contemporary, Sisters, fiction"
11676,0440203856,7,Zoya,59,"Fiction, Nobility, Love stories, Historical fiction, French language, Fiction, historical, Paris (france), fiction, New york (n.y.), fiction, Saint petersburg (russia), fiction, History, Refugees, Soviet Union History Revolution, 1917-1921 Refugees Fiction, Fiction, historical, general, Large type books"
11676,0440213282,0,No Greater Love,55,"Fiction, Literature, Shipwrecks, Titanic (Steamship), Romance, Fiction, romance, historical, Fiction, family life, Fiction, sea stories, Brothers and sisters, Orphans, Titanic (Steamship) Fiction, Shipwreck victims Fiction, First-born daughters Fiction, Domestic fiction, Fiction, general, Titanic, Belletristische Darstellung, Schiffsuntergang, Junge Frau, Überleben, Fiction, family life, general, Fiction, romance, historical, general"
11676,0440216842,7,The Carousel,56,"Fiction, Child sexual abuse, Domestic fiction, Love stories, Large type books"
11676,0440217563,0,Voyager,63,"Literatura norteamericana, Man-woman relationships, Claire Randall (Fictitious character), Novela norteamericana, Time travel, Fiction, Fraser, claire (fictitious character), fiction, Fiction, romance, time travel, Fiction, historical, Fiction, romance, historical, Fraser, jamie (fictitious character), fiction, Scotland, fiction"
11676,0446354732,8,Nothing Lasts Forever,51,"Women physicians, Hospitals, Fiction, Fiction, general"
11676,0446355453,0,Master of the Game,53,"Sidney Sheldon, Adult, American, Crime, Fiction, Literature, Saga, 1984 TV miniseries, Stories, Adventure, Drama, Romanc, Family, Four generations, Wealth, Diamonds, Diamond empire, Ambition, Blackmail, Businesswomen, Detective, Murder, Mystery, Intrigue, Suspense, Thriller, Novela de misterio, Novela policíaca, Fiction, suspense, Large type books, Fiction, thrillers, suspense"
11676,0446364495,2,The Bridges of Madison County,161,"Fiction, Bridges, Photographers, Pastoral fiction, Love stories, Photographers -- Fiction, Bridges -- Iowa -- Fiction, Madison County (Iowa) -- Fiction, Iowa, Madison County (Iowa), Large type books, Iowa, fiction, Fiction, general"
11676,0446516325,10,Fat Tuesday,70,"Carnival, Fiction, Kidnapping, Police, Corrupt practices, Revenge, Man-woman relationships, Large type books, New orleans (la.), fiction, Basile, burke (fictitious character), fiction, Fiction, romance, suspense, Fiction, action & adventure, Missing persons, fiction, Mafia, Romans, nouvelles"
11676,0446525502,8,The Rescue,101,"Handicapped children, Single mothers in fiction, Open Library Staff Picks, Children with disabilities in fiction, Single mothers, Fire fighters in fiction, Fiction, Handicapped children in fiction, Children with disabilities, Fire fighters, Domestic fiction, Love stories, Large type books, Fiction, romance, contemporary, North carolina, fiction, Single women, fiction, People with disabilities, fiction, Fiction, family life, Missing persons, fiction, Man-woman relationship, Fiction, family life, general"
11676,0446525537,10,A Walk to Remember,137,"Fiction, Teenage boys, Children of clergy, First loves, Bildungsroman, Love stories, Fiction, romance, contemporary, North carolina, fiction, Large type books, Study and teaching, Fiction, romance, general"
11676,0446525804,0,Last Man Standing,65,"Federal Bureau of Investigation, Open Library Staff Picks, Government investigators, Fiction, Federal Bureau of Investigation. Hostage Rescue Team, Thriller, Fiction, thrillers, general, Fiction, espionage, Large type books, Fiction, suspense, Fiction, thrillers, Fiction, mystery & detective, police procedural, Hostage Rescue team, United States. Federal Bureau of Investigation. Hostage Rescue Team, United States, Fiction, thrillers, espionage, Fiction, general, Fiction, mystery & detective, general, Mystery and detective"
11676,0446527017,8,Standoff,68,"Runaway teenagers, Hostage negotiation, Hostage negotiations, Fiction, Adventure fiction, Adventure stories, Women journalists, Large type books, Fiction, suspense, New mexico, fiction, Women journalists, fiction, Fiction, thrillers, general, Texas, fiction, Fiction, action & adventure, Fiction, thrillers, suspense"
11676,0446527033,8,The Switch,83,"Detective and mystery stories, Open Library Staff Picks, Revenge, Fiction, Mystery fiction, Sisters, Twins, Large type books, Twins, fiction, Sisters, fiction, Fiction, thrillers, general, Roman policier, Histoires d'amour, Fiction, mystery & detective, police procedural, Fiction, suspense, Psychology, Fiction, thrillers, suspense"
11676,0446527165,9,Wish You Well,84,"Social life and customs, Domestic fiction, Bildungsromans, Natural gas reserves, Girls, Land tenure, Fiction, Women landowners, Family relationships, Traffic accident victims, Farm life, Mountain life, Traffic accident victims -- Family relationships -- Fiction, Large type books, Fiction, coming of age, Fiction, family life, Virginia, fiction, nyt:combined-print-and-e-book-fiction=2015-06-07, New York Times bestseller, Fiction, family life, general, General, Fiction / General, Family Life, Historical - General, Baldwin, James - Prose & Criticism, Popular American Fiction, Unabridged Audio - Fiction/General"
11676,0446527289,8,The First Counsel,53,"Children of presidents, Fiction, Fiction, political, Fiction, legal, Fiction, thrillers, suspense, Washington (d.c.), fiction, Fiction, mystery & detective, general, Dating (social customs), fiction, Presidents, united states, fiction, Detective and mystery stories, Political fiction, Legal stories, Dating (Social customs), Large type books, Fiction, general"
11676,0446603309,8,The Witness,55,"Fiction, South Carolina in fiction, Women lawyers in fiction, Women lawyers, Women in fiction, Women, Detective and mystery stories, Legal stories, American fiction, Witnesses, Mystery fiction, Secrets, Fiction, thrillers, general, Large type books, Fiction, legal, Fiction, mystery & detective, women sleuths, South carolina, fiction, Women lawyers, fiction, nyt:mass-market-paperback=2016-04-24, New York Times bestseller, South Carolina -- Fiction"
11676,0446605409,10,Plum Island,57,"Treasure-trove in fiction, Murder, Biological warfare, Detective and mystery stories, Fiction, Investigation, Treasure-trove, Open Library Staff Picks, New York (N.Y.)., Research, New York (N.Y.). Police Dept, John Corey (Fictitious character), Viruses, Fiction, mystery & detective, general, Terrorists, fiction, Long island (n.y.), fiction, Corey, john (fictitious character), fiction, Large type books, Suspense fiction, General, nyt:combined-print-and-e-book-fiction=2012-11-25, New York Times bestseller, Homicide investigation, Treasure troves, New York (N.Y.). Police Dept., Fiction, general"
11676,0446606189,9,Cat & Mouse (Alex Cross Novels),74,"Fiction, Police, Alex Cross (Fictitious character), Serial murderers, Police psychologists, African American police, Detective and mystery stories, Psychologists, OverDrive, Accessible book, Protected DAISY, In library, Alex Cross (Fictional character), Serial killers, Large print books, Large type books, African Americans, Cross, alex (fictitious character), fiction, Paris (france), fiction, Washington (d.c.), fiction, Fiction, mystery & detective, police procedural, Fiction, psychological, African americans, fiction, Serial murders, fiction, Fiction, thrillers, suspense, Policiers noirs américains, Romans, nouvelles, Psychologues policiers, Tueurs en série, Adventure / thriller, Crime & mystery, Horror & ghost stories, collectionid:ac"
11676,0446607207,10,Tell Me Your Dreams,51,"Trials (Murder), Fiction, Women murderers, Patterson, ashley (fictitious character), fiction, Fiction, thrillers, suspense, Fiction, psychological, Fiction, legal"
11676,0446607711,9,The Simple Truth,85,"Open Library Staff Picks, United States. Supreme Court, Fiction, United States, United States. Supreme Court -- Fiction, Murder, False imprisonment, Washington (D.C.) -- Fiction, Political corruption, Large type books, Washington (d.c.), fiction, Fiction, legal, Fiction, thrillers, general, Homicide, Prisons, FICTION / Action & Adventure, Mystery fiction, FICTION / Mystery & Detective / International Mystery & Crime, Recovered memory, FICTION / Thrillers / Suspense, Conspiracy, Fiction, thrillers, Courts, Traffic accident victims, Farm life, Romans, nouvelles, Livres en gros caractères, Large print books, États-Unis. Supreme Court, États-Unis"
11676,0446679100,8,The General's Daughter,70,"Detective and mystery stories, Open Library Staff Picks, Fiction, United States, Women soldiers, United States. Army, Fiction, thrillers, general, Large type books, Fiction, mystery & detective, general, Fiction, general, Fiction, thrillers, espionage, Fiction, media tie-in, Brenner, paul (fictitious character), fiction, Fiction, war & military, United states, fiction, Fiction, thrillers, suspense, psychology   Protected DAISY, Fiction, suspense"
11676,0449223604,5,M Is for Malice,72,"Women detectives, Detective and mystery stories, Open Library Staff Picks, Private investigators, Women private investigators, Fiction, Kinsey Millhone (Fictitious character), Millhone, Kinsey (Fictitious character), Fiction, mystery & detective, women sleuths, Millhone, kinsey (fictitious character), fiction, Santa teresa (calif. : imaginary place), fiction, Private investigators, fiction, California, fiction, Large type books, Mystery & Detective, Women Sleuths, Mystery fiction"
11676,0450411435,8,It,81,"coming of age, thrillers, suspense, horror, Schwinn bicycles, catatonia, homosexuality, blood oaths, Omniscience, mummies, lepers, ghosts, we, clownrewolves, nonlinear narrative, third-person, Open Library Staff Picks, Fiction, Good and evil, horror stories, horror tales, Horror fiction, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, nyt:trade-fiction-paperback=2017-09-03, New York Times bestseller, New York Times reviewed, Fiction, horror, American literature"
11676,0451124340,0,Different Seasons,56,"first-person narrative, post-traumatic stress disorder, World War II, law school, Vietnam War, Germans, Nazis, war crime, Holocaust, Schutzstaffel, forgery, school counselors, blackmail, safe deposit boxes, bluffing, homelessness, Jews, serial killers, rifles, basements, heart attack, ambulances, gas chambers, Nazi hunters, suicide, prisoners, prisons, frame tale, lawyers, pool, chess, Christmas, decapitation, novellas, first-person, war criminals, SS, guidance counselors, homeless, heart attacks, third person, seasons, good and evil, fantasy fiction, horror fiction, horror tales, escapes, friendship, missing persons, assertiveness, autonomy, American fiction, Adventure fiction, Action and adventure fiction, suspense, horror, audiobooks, World War 1939-1945, Atrocities, Jewish Holocaust, Motion picture fiction, Spanish fiction, Short stories, Fiction, Large type books, Zhong pian xiao shuo, Zuo pin ji, World War, 1939-1945, Holocaust, Jewish (1939-1945), German language, Readers, American literature, Fiction, horror, Fiction, short stories (single author), Storytelling, Polish language materials, Men, Polish language, Materiał w Języku Polskiem, Accessible book, Protected DAISY, Guerre mondiale, 1939-1945, Romans, nouvelles, Atrocités, Holocauste, 1939-1945, Évasions"
11676,0451145070,0,Cujo,67,"suspense, psychological horror, Fiction, Rabies in fiction, Dogs in fiction, Dogs, Rabies, Horror, American Horror tales, horror fiction, American literature, Fiction, horror, Maine, fiction, Large type books, Saint Bernard dog, Spanish language materials, Perros, Novela, Rabia, Saint Bernard dogs, Fiction, media tie-in, Horror - General, Fiction - Horror, Children: Young Adult (Gr. 7-9)"
11676,0451150694,0,Christine,67,"carbon monoxide, greasers, couriers, smuggling, Heimlich maneuver, horror, Plymouth Fury, supernatural, Fiction, Triangles (Interpersonal relations), Teenagers in fiction, Teenagers, Automobiles, Automobiles in fiction, Horror stories, Horror tales, Large type books, Fiction, horror, American literature, Protected DAISY, Accessible book"
11676,0451157443,5,Carrie,57,"occult & supernatural fiction, horror fiction, psychological thrillers, Fiction, Horror, American Horror tales, thriller, Epistolary novel, telekinesis, Menarche, proms, menstruation, telepathy, banned book, Estudiantes de escuelas secundarias, Psicocinética, Psychokinesis, Teenage girls, Social isolation, High school students, Madres e hijas, Mothers and daughters, Ficción, Aislamiento social, Child abuse, Bullying, Supernatural, Horror stories, Fiction, horror, Belonging, FICTION / Horror, FICTION / Occult & Supernatural, FICTION / Thrillers / Psychological, Elèves du secondaire, Romans, Horreur, Psychokinésie, Violence envers les enfants, Good and evil, Revenge, Bullies, English fiction, Translations into Spanish, Escuelas secundarias, Novela, Estudiantes, Abuso de niños, Novela inglés, Traducciones en español, Cuentos populares de terror, Spanish language materials, Estudiantes de escuela secundaria, Psicokinesis, Novela inglesa, Traducciones al español, American literature, Arabic language, White, carrie (fictitious character), fiction, Chamberlain (me. : imaginary place), fiction, Maine, fiction, Large type books, Science Fiction - General, King, Stephen - Prose & Criticism, Fiction - Horror, Classics, Horror - General, Horror & ghost stories"
11676,0451166892,0,The Pillars of the Earth,85,"White Ship, The Anarchy, Battle of Lincoln, Anglo-Saxon law, Suspense & Thriller, epic fiction, suspense fiction, church and state, historical literature, church architecture, fiction, Epic literature, Historical fiction, history, monks, Cathedrals, New York Times bestseller, Open Library Staff Picks, Design and construction, nyt:mass_market_paperback=2010-02-28, Thriller, Middles Ages, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fictional Works Publication Type, Middle Ages, Fiction, historical, Great britain, fiction, Sagas, Kirchenbau, Familie, Baumeister, Thrillers, England, fiction, Fiction, thrillers, general, Fiction, historical, general, English fiction, Fiction, History, White ship, The anarchy, Battle of lincoln, Anglo-saxon law, Suspense & thriller, Epic fiction, Suspense fiction, Church and state, Historical literature, Church architecture, Monks, New york times bestseller, Open library staff picks, Nyt:mass_market_paperback=2010-02-28, Middles ages, Reading level-grade 9, Reading level-grade 11, Reading level-grade 10, Reading level-grade 12, Fictional works publication type, Middle ages"
11676,0451190750,0,Thinner,81,"gluttony, magic, Romani, Allegories, Horror, Juvenile fiction, Littérature d'épouvante, Romanies, Occult fiction, Horror stories, Horror fiction, Horror tales, Jeunesse, Livres et lecture, FICTION / Media Tie-In, FICTION / Thrillers, FICTION / Horror, Blessing and cursing, Weight loss, Fiction, Fiction, science fiction, general, Fiction, horror, Large type books, Billy Halleck (Fictitious character), Paranormal fiction, American literature, Halleck, billy (fictitious character), fiction, Fiction, media tie-in, Lawyers, fiction"
11676,0451192001,0,How Stella Got Her Groove Back,101,"Fiction, African American women, Divorced women, Americans, Friendship, Afro-American women, Afro-American men, African American men, Love stories, Youth, Religious life, Travel, Man-woman relationship, Fiction, romance, contemporary, Jamaica, fiction, African americans, fiction, American fiction"
11676,0451204948,10,A Day Late and a Dollar Short,53,"African American families, Fiction, Chicago (Ill.), African American women, Mother and child, Black Families, Las Vegas (Nev.), Contemporary Women, African American, Family Life, Fiction, general, African americans, fiction, Large type books, National Black Family Month, Chicago (ill.), fiction, Las vegas (nev.), fiction, General, Spanish: Adult Fiction"
11676,0451209907,9,Quentins,51,"Social life and customs, Restaurateurs, Women motion picture producers and directors, Documentary films, Production and direction, Fiction, Manners and customs, Women television producers and directors, Restaurants, Large type books, Fiction, romance, general, Fiction, psychological, Ireland, fiction, Lengua inglesa-, Lecturas, Motion picture industry, fiction, Dublin (ireland), fiction"
11676,0452279178,10,"Wizard and Glass (The Dark Tower, Book 4)",56,"crystal balls, parallel universes, epic literature, adventure stories, fiction, supernatural, dark fantasy, thrillers, fantasy, horror fiction, gunfighters, fantasy fiction, heroes and heroines, friendship, loss, trains, Adventure fiction, Epic fiction, horror tales, heroes, good and evil, Fantastic fiction, Fiction, fantasy, epic, Roland (fictitious character : king), fiction, Dark tower (imaginary place), fiction, Roland (Fictitious character : King), Roland of Gilead (Fictitious character), Fiction, fantasy, general, American literature, Roland (Fictitious character : King) -- Fiction."
11676,0452281903,10,A Man Named Dave: A Story of Triumph and Forgiveness,50,"Abused children, Daly City, Abusive mothers, Pelzer, David J., Foster home care, Family violence, Adult child abuse victims, Case studies, Family relationships, Biography, Children of alcoholics, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, California, biography"
11676,0515120618,9,Montana Sky,59,"Love stories, American, Open Library Staff Picks, Fiction, Romantic fiction, Inheritance and succession, Sisters, Fiction, romance, suspense, Montana, fiction, Sisters, fiction, Large type books, Romance fiction, American fiction, Sœurs, Romans, nouvelles, Successions et héritages, Sisters -- Fiction, Inheritance and succession -- Fiction, Montana -- Fiction"
11676,0515121843,9,Sea Swept (Quinn Brothers (Paperback)),60,"Adoptees, American Love stories, Boatbuilding, brothers, contemporary romance, domestic fiction, family life, Fiction, Hermanos, Large type books, love stories, Man-woman relationships, Novela, romance fiction, Trabajadores sociales, women social workers, Fiction, family life, Fiction, romance, contemporary, Brothers, fiction, Maryland, fiction, Fiction, family life, general, Quinn family (Fictitious characters), Frères, Romans, nouvelles, Chesapeake Bay Saga, Women's Fiction"
11676,0515122734,10,Sanctuary,78,"Love stories, American, Open Library Staff Picks, Fiction, Romantic suspense fiction, Women photographers, Fiction, romance, contemporary, Georgia, fiction, Large type books, Fiction, suspense, Stalkers, Man-woman relationships"
11676,0515124214,0,Inner Harbor (Quinn Brothers (Paperback)),59,"Domestic fiction, Brothers, Romance, Chesapeake Bay Saga, Contemporary Romance, Women's Fiction, Fiction"
11676,0515124893,0,Homeport,58,"Love stories, American, Art, Art consultants, Art critics, Art thieves, Fiction, Forgeries, Italy, Crítica, Arte, Novela, Falsificación de obras de arte, Large type books, Art consultants - Fiction, Art thieves - Fiction, Art critics - Fiction, Art forgeries - Fiction, Fiction, romance, suspense, Italy, fiction, Criminals, fiction, Maine, fiction, Fiction, romance, general, Roman? suspense, Vol d'objets d'art, Art thefts, Histoires d'amour, Romans, nouvelles, Fiction, romance, contemporary, Fiction, gothic, Expertising, Expertise"
11676,0515128554,8,Heart of the Sea (Irish Trilogy),74,"Open Library Staff Picks, Fiction, Love stories, American, Large type books, Irish legend, Gallacher family (Fictitious characters), Spanish language materials, Novela, FICTION / Romance / General, Ireland in fiction, Gallagher family (Fictitious characters), Ireland, fiction, Fiction, romance, contemporary, Fiction, romance, general, Hotelkeepers, Rich people, Man-woman relationships"
11676,051513628X,0,Key of Light (Key Trilogy (Paperback)),68,"Love stories, American, Celtic Mythology, Open Library Staff Picks, Quests (Expeditions), Fiction, Celtic Gods, Women, Women -- Pennsylvania -- Fiction, Mythology, Celtic -- Fiction, Gods, Celtic -- Fiction, Pennsylvania -- Fiction, Large type books, Mythology, Large print books, Fiction, romance, fantasy, Fiction, occult & supernatural, Fiction, fantasy, general"
11676,0515136379,7,Key of Knowledge (Key Trilogy (Paperback)),62,"Celtic Mythology, Open Library Staff Picks, Quests (Expeditions), Fiction, Mythology, Celtic, Women, Love stories, American, Celtic Gods, Large type books, Librarians, Locks and keys, Fiction, romance, fantasy, Fiction, occult & supernatural, Fiction, fantasy, general"
11676,0515136530,10,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",63,"Love stories, American, Celtic Mythology, Open Library Staff Picks, West Virginia, Fiction, Mythology, Celtic, Gods, Celtic, Quests, Celtic Gods, Women, Large type books, Quests (Expeditions), FICTION / Romance / Contemporary, FICTION / Romance / General, Locks and keys, Fiction, fantasy, general, Fiction, romance, fantasy, Virginia, fiction, Fiction, occult & supernatural"
11676,0553204343,8,All Creatures Great and Small,50,"Open Library Staff Picks, Veterinarians, Biography, Herriot, james, 1916-1995, Large type books, Vétérinaires, Biographies, Veterinarians, biography, Veterinary medicine"
11676,0553210181,0,Pride and Prejudice,64,"British and irish fiction (fictional works by one author), Brothers and sisters, Children's fiction, Courtship, Drama, English fiction, English literature, Families, Family, Family life, Family relations, Fiction, Fiction Classics, History, Interpersonal relations, Juvenile fiction, Literary Fiction, love stories, manners, Manners and customs, marriage, Romance, Sisters, Social classes, Social life and customs, Upper class, wealth, Women in England, young ladies, Young women, entail, Young women, fiction, Sisters, fiction, Fiction, family life, general, England, fiction, Man-woman relationships, fiction, Bennet, elizabeth (fictitious character), fiction, Darcy, fitzwilliam (fictitious character), fiction, Roman anglais, Classes sociales, Romans, nouvelles, Sœurs, Amours, Jeunes femmes, Familles, Mœurs et coutumes, Pride and prejudice (Austen, Jane), Clases sociales, Novela, Jóvenes (Mujeres), Cortejo amoroso, Hermanas, Cuentos de amor, Fiction, coming of age, Fiction, romance, general, Fiction, historical, general, Great britain, social life and customs, fiction, Readers, Prejudices, Romance fiction, Historical fiction, Classical literature, Domestic fiction, English language, textbooks for foreign speakers, Women, fiction, Adaptations, Gentry, Mate selection, General, Fiction, romance, historical, general, English literature (collections), Coloring books, Fiction, family life, Fiction, general, Language and languages, study and teaching, Emoticons, Drama (dramatic works by one author), Feelings, Class, Englisch, Roman, Sociala klasser i litteraturen, Prophecies, Bible, History of biblical events, Great britain, Reading level-grade 7, Reading level-grade 9, Reading level-grade 8, Reading level-grade 11, Reading level-grade 10, Reading level-grade 12, Elizabeth bennet (fictitious character), Large type books, Fiction, romance, historical, Austen, jane, 1775-1817, Literature and fiction (general), English literature, history and criticism, England, Художественная литература -- Великобритания -- Английская литература -- 1-ая пол. 19 в. -- Романы, Novel"
